"url";"SampleID";"image_url";"latitude";"longitude";"positional_accuracy";"observed_on";"year";"flora";"predicted_family";"predicted_genus";"predicted_scientific_name";"predicted_scientific_name_without_author";"rank";"confidence_score";"predicted_organ";"predicted_organ_score";"error";"type";"family_exp";"genus_exp";"species_exp"
"https://www.inaturalist.org/observations/29779956";"29779956";"https://static.inaturalist.org/photos/46494897/original.jpg";49.1866716667;6.0376195;6;"2019-07-29";2019;"k-southwestern-europe";"Lamiaceae";"Mentha";"Mentha × rotundifolia (L.) Huds.";"Mentha × rotundifolia";3;0.05502;"flower";0.74731;NA;"plant_flower";"Lamiaceae";"Mentha";"unidentifiable"
"https://www.inaturalist.org/observations/29779956";"29779956";"https://static.inaturalist.org/photos/46494897/original.jpg";49.1866716667;6.0376195;6;"2019-07-29";2019;"k-southwestern-europe";"Lamiaceae";"Mentha";"Mentha longifolia (L.) L.";"Mentha longifolia";4;0.04414;"flower";0.74731;NA;"plant_flower";"Lamiaceae";"Mentha";"unidentifiable"
"https://www.inaturalist.org/observations/29779956";"29779956";"https://static.inaturalist.org/photos/46494897/original.jpg";49.1866716667;6.0376195;6;"2019-07-29";2019;"k-southwestern-europe";"Lamiaceae";"Mentha";"Mentha × piperita L.";"Mentha × piperita";5;0.01916;"flower";0.74731;NA;"plant_flower";"Lamiaceae";"Mentha";"unidentifiable"
"https://www.inaturalist.org/observations/29866470";"29866470";"https://inaturalist-open-data.s3.amazonaws.com/photos/46634968/original.jpg";43.8257366667;-79.4163583333;5;"2019-07-23";2019;"k-eastern-canada";"Apiaceae";"Daucus";"Daucus carota L.";"Daucus carota";1;0.54413;"flower";0.8765;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29866470";"29866470";"https://inaturalist-open-data.s3.amazonaws.com/photos/46634968/original.jpg";43.8257366667;-79.4163583333;5;"2019-07-23";2019;"k-eastern-canada";"Apiaceae";"Ammi";"Ammi majus L.";"Ammi majus";2;0.14767;"flower";0.8765;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29866470";"29866470";"https://inaturalist-open-data.s3.amazonaws.com/photos/46634968/original.jpg";43.8257366667;-79.4163583333;5;"2019-07-23";2019;"k-eastern-canada";"Apiaceae";"Aethusa";"Aethusa cynapium L.";"Aethusa cynapium";3;0.06247;"flower";0.8765;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29866470";"29866470";"https://inaturalist-open-data.s3.amazonaws.com/photos/46634968/original.jpg";43.8257366667;-79.4163583333;5;"2019-07-23";2019;"k-eastern-canada";"Apiaceae";"Daucus";"Daucus muricatus (L.) L.";"Daucus muricatus";4;0.05638;"flower";0.8765;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29866470";"29866470";"https://inaturalist-open-data.s3.amazonaws.com/photos/46634968/original.jpg";43.8257366667;-79.4163583333;5;"2019-07-23";2019;"k-eastern-canada";"Apiaceae";"Oenanthe";"Oenanthe pimpinelloides L.";"Oenanthe pimpinelloides";5;0.02914;"flower";0.8765;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29874613";"29874613";"https://inaturalist-open-data.s3.amazonaws.com/photos/46646897/original.jpg";38.4006888889;-122.4210027778;NA;"2019-07-27";2019;"k-southwestern-u-s-a";NA;NA;NA;NA;NA;NA;NA;NA;"API_error_(HTTP_404): Species not found";"plant_no_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29892554";"29892554";"https://inaturalist-open-data.s3.amazonaws.com/photos/46676527/original.jpeg";38.0542357;-122.2289391;145;"2019-07-30";2019;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum fasciculatum Benth.";"Eriogonum fasciculatum";1;0.32609;"flower";0.87662;NA;"plant_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29892554";"29892554";"https://inaturalist-open-data.s3.amazonaws.com/photos/46676527/original.jpeg";38.0542357;-122.2289391;145;"2019-07-30";2019;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum elatum Douglas ex Benth.";"Eriogonum elatum";2;0.06588;"flower";0.87662;NA;"plant_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29892554";"29892554";"https://inaturalist-open-data.s3.amazonaws.com/photos/46676527/original.jpeg";38.0542357;-122.2289391;145;"2019-07-30";2019;"k-southwestern-u-s-a";"Apiaceae";"Oenanthe";"Oenanthe sarmentosa C.Presl ex DC.";"Oenanthe sarmentosa";3;0.04138;"flower";0.87662;NA;"plant_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29892554";"29892554";"https://inaturalist-open-data.s3.amazonaws.com/photos/46676527/original.jpeg";38.0542357;-122.2289391;145;"2019-07-30";2019;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum giganteum S.Watson";"Eriogonum giganteum";4;0.03642;"flower";0.87662;NA;"plant_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29892554";"29892554";"https://inaturalist-open-data.s3.amazonaws.com/photos/46676527/original.jpeg";38.0542357;-122.2289391;145;"2019-07-30";2019;"k-southwestern-u-s-a";"Apiaceae";"Oenanthe";"Oenanthe lachenalii C.C.Gmel.";"Oenanthe lachenalii";5;0.01406;"flower";0.87662;NA;"plant_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29904438";"29904438";"https://inaturalist-open-data.s3.amazonaws.com/photos/46696786/original.jpg";48.1145569091;-1.6563996374;2;"2019-07-29";2019;"k-southwestern-europe";"Asteraceae";"Cirsium";"Cirsium arvense (L.) Scop.";"Cirsium arvense";1;0.64338;"flower";0.89127;NA;"plant_flower";"Asteraceae";"Cirsium";"Cirsium arvense"
"https://www.inaturalist.org/observations/29904438";"29904438";"https://inaturalist-open-data.s3.amazonaws.com/photos/46696786/original.jpg";48.1145569091;-1.6563996374;2;"2019-07-29";2019;"k-southwestern-europe";"Asteraceae";"Cirsium";"Cirsium japonicum DC.";"Cirsium japonicum";2;0.07637;"flower";0.89127;NA;"plant_flower";"Asteraceae";"Cirsium";"Cirsium arvense"
"https://www.inaturalist.org/observations/29904438";"29904438";"https://inaturalist-open-data.s3.amazonaws.com/photos/46696786/original.jpg";48.1145569091;-1.6563996374;2;"2019-07-29";2019;"k-southwestern-europe";"Asteraceae";"Cirsium";"Cirsium hydrophilum Jeps.";"Cirsium hydrophilum";3;0.03515;"flower";0.89127;NA;"plant_flower";"Asteraceae";"Cirsium";"Cirsium arvense"
"https://www.inaturalist.org/observations/29904438";"29904438";"https://inaturalist-open-data.s3.amazonaws.com/photos/46696786/original.jpg";48.1145569091;-1.6563996374;2;"2019-07-29";2019;"k-southwestern-europe";"Asteraceae";"Cirsium";"Cirsium mexicanum DC.";"Cirsium mexicanum";4;0.01448;"flower";0.89127;NA;"plant_flower";"Asteraceae";"Cirsium";"Cirsium arvense"
"https://www.inaturalist.org/observations/29904438";"29904438";"https://inaturalist-open-data.s3.amazonaws.com/photos/46696786/original.jpg";48.1145569091;-1.6563996374;2;"2019-07-29";2019;"k-southwestern-europe";"Asteraceae";"Cirsium";"Cirsium lineare (Thunb.) Sch.Bip.";"Cirsium lineare";5;0.0122;"flower";0.89127;NA;"plant_flower";"Asteraceae";"Cirsium";"Cirsium arvense"
"https://www.inaturalist.org/observations/29965710";"29965710";"https://inaturalist-open-data.s3.amazonaws.com/photos/46795640/original.jpeg";50.1246575096;8.6556435577;36;"2019-07-30";2019;"k-middle-europe";"Asteraceae";"Euthamia";"Euthamia graminifolia (L.) Nutt.";"Euthamia graminifolia";1;0.70259;"flower";0.83603;NA;"plant_flower";"Asteraceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29965710";"29965710";"https://inaturalist-open-data.s3.amazonaws.com/photos/46795640/original.jpeg";50.1246575096;8.6556435577;36;"2019-07-30";2019;"k-middle-europe";"Asteraceae";"Euthamia";"Euthamia occidentalis Nutt.";"Euthamia occidentalis";2;0.03753;"flower";0.83603;NA;"plant_flower";"Asteraceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29965710";"29965710";"https://inaturalist-open-data.s3.amazonaws.com/photos/46795640/original.jpeg";50.1246575096;8.6556435577;36;"2019-07-30";2019;"k-middle-europe";"Asteraceae";"Pentanema";"Pentanema germanicum (L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.";"Pentanema germanicum";3;0.01546;"flower";0.83603;NA;"plant_flower";"Asteraceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29965710";"29965710";"https://inaturalist-open-data.s3.amazonaws.com/photos/46795640/original.jpeg";50.1246575096;8.6556435577;36;"2019-07-30";2019;"k-middle-europe";"Asteraceae";"Euthamia";"Euthamia scabra Greene";"Euthamia scabra";4;0.0143;"flower";0.83603;NA;"plant_flower";"Asteraceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29965710";"29965710";"https://inaturalist-open-data.s3.amazonaws.com/photos/46795640/original.jpeg";50.1246575096;8.6556435577;36;"2019-07-30";2019;"k-middle-europe";"Asteraceae";"Euthamia";"Euthamia gymnospermoides Greene";"Euthamia gymnospermoides";5;0.01102;"flower";0.83603;NA;"plant_flower";"Asteraceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29965727";"29965727";"https://inaturalist-open-data.s3.amazonaws.com/photos/46795662/original.jpeg";50.1231855;8.6578537;24;"2019-07-30";2019;"k-middle-europe";"Asteraceae";"Euthamia";"Euthamia graminifolia (L.) Nutt.";"Euthamia graminifolia";1;0.754;"flower";0.88675;NA;"plant_flower";"Asteraceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29965727";"29965727";"https://inaturalist-open-data.s3.amazonaws.com/photos/46795662/original.jpeg";50.1231855;8.6578537;24;"2019-07-30";2019;"k-middle-europe";"Asteraceae";"Euthamia";"Euthamia occidentalis Nutt.";"Euthamia occidentalis";2;0.04203;"flower";0.88675;NA;"plant_flower";"Asteraceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29965727";"29965727";"https://inaturalist-open-data.s3.amazonaws.com/photos/46795662/original.jpeg";50.1231855;8.6578537;24;"2019-07-30";2019;"k-middle-europe";"Asteraceae";"Pentanema";"Pentanema germanicum (L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.";"Pentanema germanicum";3;0.02357;"flower";0.88675;NA;"plant_flower";"Asteraceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29965727";"29965727";"https://inaturalist-open-data.s3.amazonaws.com/photos/46795662/original.jpeg";50.1231855;8.6578537;24;"2019-07-30";2019;"k-middle-europe";"Asteraceae";"Solidago";"Solidago juncea Aiton";"Solidago juncea";4;0.00804;"flower";0.88675;NA;"plant_flower";"Asteraceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29965727";"29965727";"https://inaturalist-open-data.s3.amazonaws.com/photos/46795662/original.jpeg";50.1231855;8.6578537;24;"2019-07-30";2019;"k-middle-europe";"Asteraceae";"Euthamia";"Euthamia scabra Greene";"Euthamia scabra";5;0.00517;"flower";0.88675;NA;"plant_flower";"Asteraceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29984412";"29984412";"https://inaturalist-open-data.s3.amazonaws.com/photos/46822632/original.jpeg";42.068611145;2.9783332348;NA;"2019-08-01";2019;"k-southwestern-europe";"Viburnaceae";"Sambucus";"Sambucus ebulus L.";"Sambucus ebulus";1;0.94997;"flower";0.90703;NA;"plant_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29984412";"29984412";"https://inaturalist-open-data.s3.amazonaws.com/photos/46822632/original.jpeg";42.068611145;2.9783332348;NA;"2019-08-01";2019;"k-southwestern-europe";"Viburnaceae";"Sambucus";"Sambucus australis Cham. & Schltdl.";"Sambucus australis";2;0.01397;"flower";0.90703;NA;"plant_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29984412";"29984412";"https://inaturalist-open-data.s3.amazonaws.com/photos/46822632/original.jpeg";42.068611145;2.9783332348;NA;"2019-08-01";2019;"k-southwestern-europe";"Marattiaceae";"Angiopteris";"Angiopteris subrotundata (Ching) Z.R.He & Christenh.";"Angiopteris subrotundata";3;0.00673;"flower";0.90703;NA;"plant_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29984412";"29984412";"https://inaturalist-open-data.s3.amazonaws.com/photos/46822632/original.jpeg";42.068611145;2.9783332348;NA;"2019-08-01";2019;"k-southwestern-europe";NA;NA;NA;NA;4;NA;"flower";0.90703;"missing rank_from_API";"plant_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/29984412";"29984412";"https://inaturalist-open-data.s3.amazonaws.com/photos/46822632/original.jpeg";42.068611145;2.9783332348;NA;"2019-08-01";2019;"k-southwestern-europe";NA;NA;NA;NA;5;NA;"flower";0.90703;"missing rank_from_API";"plant_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30043894";"30043894";"https://inaturalist-open-data.s3.amazonaws.com/photos/46917467/original.jpg";40.7776833333;-73.9730083333;10;"2019-08-02";2019;"k-northeastern-u-s-a";NA;NA;NA;NA;NA;NA;NA;NA;"API_error_(HTTP_404): Species not found";"plant_no_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30043996";"30043996";"https://inaturalist-open-data.s3.amazonaws.com/photos/46917782/original.jpg";40.7773033333;-73.9728783333;10;"2019-08-02";2019;"k-northeastern-u-s-a";"Petiveriaceae";"Trichostigma";"Trichostigma octandrum (L.) H.Walter";"Trichostigma octandrum";1;0.00659;"fruit";0.00387;NA;"plant_no_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30043996";"30043996";"https://inaturalist-open-data.s3.amazonaws.com/photos/46917782/original.jpg";40.7773033333;-73.9728783333;10;"2019-08-02";2019;"k-northeastern-u-s-a";"Polygonaceae";"Triplaris";"Triplaris cumingiana Fisch. & C.A.Mey.";"Triplaris cumingiana";2;0.00203;"fruit";0.00387;NA;"plant_no_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30043996";"30043996";"https://inaturalist-open-data.s3.amazonaws.com/photos/46917782/original.jpg";40.7773033333;-73.9728783333;10;"2019-08-02";2019;"k-northeastern-u-s-a";"Cymodoceaceae";"Halodule";"Halodule wrightii Asch.";"Halodule wrightii";3;0.00118;"fruit";0.00387;NA;"plant_no_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30043996";"30043996";"https://inaturalist-open-data.s3.amazonaws.com/photos/46917782/original.jpg";40.7773033333;-73.9728783333;10;"2019-08-02";2019;"k-northeastern-u-s-a";"Rhamnaceae";"Rhamnus";"Rhamnus cathartica L.";"Rhamnus cathartica";4;0.00117;"fruit";0.00387;NA;"plant_no_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30043996";"30043996";"https://inaturalist-open-data.s3.amazonaws.com/photos/46917782/original.jpg";40.7773033333;-73.9728783333;10;"2019-08-02";2019;"k-northeastern-u-s-a";"Ceratophyllaceae";"Ceratophyllum";"Ceratophyllum demersum L.";"Ceratophyllum demersum";5;0.00106;"fruit";0.00387;NA;"plant_no_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30069653";"30069653";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957523/original.jpg";39.1517909082;-77.4018603657;5;"2019-08-02";2019;"k-southeastern-u-s-a";"Lamiaceae";"Mentha";"Mentha suaveolens Ehrh.";"Mentha suaveolens";1;0.40322;"flower";0.89257;NA;"plant_flower";"Lamiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30069653";"30069653";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957523/original.jpg";39.1517909082;-77.4018603657;5;"2019-08-02";2019;"k-southeastern-u-s-a";"Lamiaceae";"Mentha";"Mentha spicata L.";"Mentha spicata";2;0.24871;"flower";0.89257;NA;"plant_flower";"Lamiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30069653";"30069653";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957523/original.jpg";39.1517909082;-77.4018603657;5;"2019-08-02";2019;"k-southeastern-u-s-a";"Lamiaceae";"Mentha";"Mentha × rotundifolia (L.) Huds.";"Mentha × rotundifolia";3;0.23603;"flower";0.89257;NA;"plant_flower";"Lamiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30069653";"30069653";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957523/original.jpg";39.1517909082;-77.4018603657;5;"2019-08-02";2019;"k-southeastern-u-s-a";"Lamiaceae";"Mentha";"Mentha × piperita L.";"Mentha × piperita";4;0.02855;"flower";0.89257;NA;"plant_flower";"Lamiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30069653";"30069653";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957523/original.jpg";39.1517909082;-77.4018603657;5;"2019-08-02";2019;"k-southeastern-u-s-a";"Lamiaceae";"Mentha";"Mentha aquatica L.";"Mentha aquatica";5;0.00819;"flower";0.89257;NA;"plant_flower";"Lamiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30069878";"30069878";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957890/original.jpg";39.1681979297;-77.4481382035;10;"2019-08-02";2019;"k-southeastern-u-s-a";"Lamiaceae";"Mentha";"Mentha suaveolens Ehrh.";"Mentha suaveolens";1;0.61148;"flower";0.83957;NA;"plant_flower";"Lamiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30069878";"30069878";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957890/original.jpg";39.1681979297;-77.4481382035;10;"2019-08-02";2019;"k-southeastern-u-s-a";"Lamiaceae";"Mentha";"Mentha spicata L.";"Mentha spicata";2;0.19194;"flower";0.83957;NA;"plant_flower";"Lamiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30069878";"30069878";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957890/original.jpg";39.1681979297;-77.4481382035;10;"2019-08-02";2019;"k-southeastern-u-s-a";"Lamiaceae";"Mentha";"Mentha × rotundifolia (L.) Huds.";"Mentha × rotundifolia";3;0.05446;"flower";0.83957;NA;"plant_flower";"Lamiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30069878";"30069878";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957890/original.jpg";39.1681979297;-77.4481382035;10;"2019-08-02";2019;"k-southeastern-u-s-a";"Lamiaceae";"Mentha";"Mentha × piperita L.";"Mentha × piperita";4;0.00586;"flower";0.83957;NA;"plant_flower";"Lamiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30069878";"30069878";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957890/original.jpg";39.1681979297;-77.4481382035;10;"2019-08-02";2019;"k-southeastern-u-s-a";"Lamiaceae";"Cunila";"Cunila leucantha Kunth ex Schltdl. & Cham.";"Cunila leucantha";5;0.00485;"flower";0.83957;NA;"plant_flower";"Lamiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30070479";"30070479";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957941/original.jpg";45.4209816891;-75.6342682509;1008;"2019-07-12";2019;"k-eastern-canada";"Sapotaceae";"Vitellaria";"Vitellaria paradoxa C.F.Gaertn.";"Vitellaria paradoxa";1;0.10684;"leaf";0.63443;NA;"plant_no_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30070479";"30070479";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957941/original.jpg";45.4209816891;-75.6342682509;1008;"2019-07-12";2019;"k-eastern-canada";"Anacardiaceae";"Malosma";"Malosma laurina (Nutt.) Abrams";"Malosma laurina";2;0.06249;"leaf";0.63443;NA;"plant_no_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30070479";"30070479";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957941/original.jpg";45.4209816891;-75.6342682509;1008;"2019-07-12";2019;"k-eastern-canada";"Euphorbiaceae";"Croton";"Croton mayumbensis J.Léonard";"Croton mayumbensis";3;0.05605;"leaf";0.63443;NA;"plant_no_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30070479";"30070479";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957941/original.jpg";45.4209816891;-75.6342682509;1008;"2019-07-12";2019;"k-eastern-canada";"Apocynaceae";"Asclepias";"Asclepias variegata L.";"Asclepias variegata";4;0.05185;"leaf";0.63443;NA;"plant_no_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30070479";"30070479";"https://inaturalist-open-data.s3.amazonaws.com/photos/46957941/original.jpg";45.4209816891;-75.6342682509;1008;"2019-07-12";2019;"k-eastern-canada";"Combretaceae";"Terminalia";"Terminalia brachystemma Welw. ex Hiern";"Terminalia brachystemma";5;0.03782;"leaf";0.63443;NA;"plant_no_flower";"unidentifiable";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30072727";"30072727";"https://inaturalist-open-data.s3.amazonaws.com/photos/46962492/original.jpg";47.7333578093;-122.3401388943;43;"2019-08-02";2019;"k-northwestern-u-s-a";"Hydrangeaceae";"Hydrangea";"Hydrangea paniculata Siebold";"Hydrangea paniculata";1;0.90911;"flower";0.74647;NA;"plant_flower";"Hydrangeaceae";"Hydrangea";"unidentifiable"
"https://www.inaturalist.org/observations/30072727";"30072727";"https://inaturalist-open-data.s3.amazonaws.com/photos/46962492/original.jpg";47.7333578093;-122.3401388943;43;"2019-08-02";2019;"k-northwestern-u-s-a";"Hydrangeaceae";"Hydrangea";"Hydrangea quercifolia W.Bartram";"Hydrangea quercifolia";2;0.01394;"flower";0.74647;NA;"plant_flower";"Hydrangeaceae";"Hydrangea";"unidentifiable"
"https://www.inaturalist.org/observations/30072727";"30072727";"https://inaturalist-open-data.s3.amazonaws.com/photos/46962492/original.jpg";47.7333578093;-122.3401388943;43;"2019-08-02";2019;"k-northwestern-u-s-a";"Hydrangeaceae";"Hydrangea";"Hydrangea cinerea Small";"Hydrangea cinerea";3;0.0048;"flower";0.74647;NA;"plant_flower";"Hydrangeaceae";"Hydrangea";"unidentifiable"
"https://www.inaturalist.org/observations/30072727";"30072727";"https://inaturalist-open-data.s3.amazonaws.com/photos/46962492/original.jpg";47.7333578093;-122.3401388943;43;"2019-08-02";2019;"k-northwestern-u-s-a";"Hydrangeaceae";"Hydrangea";"Hydrangea macrophylla (Thunb.) Ser.";"Hydrangea macrophylla";4;0.00358;"flower";0.74647;NA;"plant_flower";"Hydrangeaceae";"Hydrangea";"unidentifiable"
"https://www.inaturalist.org/observations/30072727";"30072727";"https://inaturalist-open-data.s3.amazonaws.com/photos/46962492/original.jpg";47.7333578093;-122.3401388943;43;"2019-08-02";2019;"k-northwestern-u-s-a";"Viburnaceae";"Viburnum";"Viburnum plicatum Thunb.";"Viburnum plicatum";5;0.00226;"flower";0.74647;NA;"plant_flower";"Hydrangeaceae";"Hydrangea";"unidentifiable"
"https://www.inaturalist.org/observations/30082538";"30082538";"https://inaturalist-open-data.s3.amazonaws.com/photos/46979104/original.jpeg";38.0542357;-122.2289391;97;"2019-08-02";2019;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum fasciculatum Benth.";"Eriogonum fasciculatum";1;0.86242;"flower";0.85063;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30082538";"30082538";"https://inaturalist-open-data.s3.amazonaws.com/photos/46979104/original.jpeg";38.0542357;-122.2289391;97;"2019-08-02";2019;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum elatum Douglas ex Benth.";"Eriogonum elatum";2;0.0198;"flower";0.85063;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30082538";"30082538";"https://inaturalist-open-data.s3.amazonaws.com/photos/46979104/original.jpeg";38.0542357;-122.2289391;97;"2019-08-02";2019;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum giganteum S.Watson";"Eriogonum giganteum";3;0.00707;"flower";0.85063;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30082538";"30082538";"https://inaturalist-open-data.s3.amazonaws.com/photos/46979104/original.jpeg";38.0542357;-122.2289391;97;"2019-08-02";2019;"k-southwestern-u-s-a";"Apiaceae";"Oenanthe";"Oenanthe sarmentosa C.Presl ex DC.";"Oenanthe sarmentosa";4;0.00144;"flower";0.85063;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30082538";"30082538";"https://inaturalist-open-data.s3.amazonaws.com/photos/46979104/original.jpeg";38.0542357;-122.2289391;97;"2019-08-02";2019;"k-southwestern-u-s-a";"Polygonaceae";"Eriogonum";"Eriogonum cinereum Benth.";"Eriogonum cinereum";5;0.00137;"flower";0.85063;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30089426";"30089426";"https://inaturalist-open-data.s3.amazonaws.com/photos/46990443/original.jpeg";46.2680931091;5.5291700363;NA;"2019-08-01";2019;"k-southwestern-europe";"Apiaceae";"Angelica";"Angelica sylvestris L.";"Angelica sylvestris";1;0.43329;"flower";0.86218;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30089426";"30089426";"https://inaturalist-open-data.s3.amazonaws.com/photos/46990443/original.jpeg";46.2680931091;5.5291700363;NA;"2019-08-01";2019;"k-southwestern-europe";"Apiaceae";"Laser";"Laser archangelica (Wulfen) Spalik & Wojew.";"Laser archangelica";2;0.13832;"flower";0.86218;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30089426";"30089426";"https://inaturalist-open-data.s3.amazonaws.com/photos/46990443/original.jpeg";46.2680931091;5.5291700363;NA;"2019-08-01";2019;"k-southwestern-europe";"Apiaceae";"Perideridia";"Perideridia californica (Torr.) A.Nelson & J.F.Macbr.";"Perideridia californica";3;0.04156;"flower";0.86218;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30089426";"30089426";"https://inaturalist-open-data.s3.amazonaws.com/photos/46990443/original.jpeg";46.2680931091;5.5291700363;NA;"2019-08-01";2019;"k-southwestern-europe";"Apiaceae";"Kadenia";"Kadenia dubia (Schkuhr) Lavrova & V.N.Tikhom.";"Kadenia dubia";4;0.03031;"flower";0.86218;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
"https://www.inaturalist.org/observations/30089426";"30089426";"https://inaturalist-open-data.s3.amazonaws.com/photos/46990443/original.jpeg";46.2680931091;5.5291700363;NA;"2019-08-01";2019;"k-southwestern-europe";"Apiaceae";"Seseli";"Seseli leucospermum Waldst. & Kit.";"Seseli leucospermum";5;0.01584;"flower";0.86218;NA;"plant_flower";"Apiaceae";"unidentifiable";"unidentifiable"
